ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,avg_volume_3mon,dvav,week_52_low,week_52_high,dividend_yield
ARIS,ARIS,ARIS,ARIS,NASDAQ,23.690000534057617,23.149999618530273,23.690000534057617,23.15 - 23.69,297,297,,2025-10-17 17:42:15.419538+00:00,2025-10-17 17:42:15.419539+00:00,,,14.460000038146973,33.95000076293945,2.216124897275712
ARKF,ARKF,ARKF,ARKF,NASDAQ,54.38999938964844,53.630001068115234,54.560001373291016,53.63 - 54.56,181057,181057,-0.5303601205355032,2025-10-17 17:42:15.421781+00:00,2025-10-17 17:42:15.421782+00:00,,,27.700000762939453,59.20000076293945,0.0
ARKG,ARKG,ARKG,ARKG,NASDAQ,30.850000381469727,30.549999237060547,31.920000076293945,30.55 - 31.92,3063236,3063236,-3.834168888339251,2025-10-17 17:42:15.422583+00:00,2025-10-17 17:42:15.422584+00:00,2630826.0,1.164362827492202,17.5049991607666,33.09000015258789,0.0
ARKK,ARKK,ARKK,ARKK,NASDAQ,85.87999725341797,84.77999877929688,87.06999969482422,84.78 - 87.07,6626492,6626492,-0.9229384505551776,2025-10-17 17:42:15.423395+00:00,2025-10-17 17:42:15.423396+00:00,,,38.569000244140625,92.6500015258789,0.0
ARKO,ARKO,ARKO,ARKO,NASDAQ,4.010200023651123,3.940000057220459,4.059999942779541,3.94 - 4.06,138474,138474,0.5062660166942003,2025-10-17 17:42:15.424055+00:00,2025-10-17 17:42:15.424056+00:00,479839.0,0.2885842959826108,3.509999990463257,7.840000152587891,2.992369440234178
ARKX,ARKX,ARKX,ARKX,NASDAQ,29.777799606323242,29.489999771118164,30.312400817871094,29.49 - 30.31,431185,431185,-2.3678701432024845,2025-10-17 17:42:15.431533+00:00,2025-10-17 17:42:15.431535+00:00,331814.0,1.2994780208188925,15.074999809265137,32.25199890136719,0.0
ARLO,ARLO,ARLO,ARLO,NASDAQ,17.530000686645508,17.25,17.78499984741211,17.25 - 17.78,264564,264564,-0.8484141173140216,2025-10-17 17:42:15.433331+00:00,2025-10-17 17:42:15.433332+00:00,1383348.0,0.19124905663650796,7.840000152587891,19.25,0.0
ARLP,ARLP,ARLP,ARLP,NASDAQ,24.084999084472656,24.010000228881836,24.729999542236328,24.01 - 24.73,127497,127497,-1.6537390380996984,2025-10-17 17:42:15.433966+00:00,2025-10-17 17:42:15.433967+00:00,,,22.200000762939453,30.559999465942383,11.210297291398533
ARM,ARM,ARM,ARM,NASDAQ,164.32000732421875,164.24000549316406,169.72999572753906,164.24 - 169.73,2827986,2827986,-4.013081966944252,2025-10-17 17:42:15.434603+00:00,2025-10-17 17:42:15.434603+00:00,,,80.0,182.8800048828125,0.0
ARMK,ARMK,ARMK,ARMK,NASDAQ,38.7400016784668,38.150001525878906,39.09000015258789,38.15 - 39.09,766962,766962,0.6495193273526467,2025-10-17 17:42:15.435481+00:00,2025-10-17 17:42:15.435482+00:00,,,29.920000076293945,44.4900016784668,1.0841507016078742
ARMN,ARMN,ARMN,ARMN,NASDAQ,10.008199691772461,9.920000076293945,10.789999961853027,9.92 - 10.79,802763,802763,-8.68430969946816,2025-10-17 17:42:15.436092+00:00,2025-10-17 17:42:15.436093+00:00,,,3.2850000858306885,11.239999771118164,0.0
ARMP,ARMP,ARMP,ARMP,NASDAQ,3.4382998943328857,3.424999952316284,3.4700000286102295,3.42 - 3.47,2990,2990,-1.4813786550883137,2025-10-17 17:42:15.436754+00:00,2025-10-17 17:42:15.436755+00:00,10145.0,0.29472646623952686,0.8999999761581421,3.5,0.0
AROC,AROC,AROC,AROC,NASDAQ,23.868999481201172,23.510000228881836,23.969999313354492,23.51 - 23.97,403862,403862,0.45875105753088424,2025-10-17 17:42:15.437448+00:00,2025-10-17 17:42:15.437449+00:00,1584473.0,0.2548872716669833,19.729999542236328,30.440000534057617,3.2049939948362782
ARP,ARP,ARP,ARP,NASDAQ,31.67009925842285,31.434999465942383,31.434999465942383,31.43 - 31.43,1759,1759,0.0003131737564487445,2025-10-17 17:42:15.438073+00:00,2025-10-17 17:42:15.438074+00:00,4439.0,0.3962604190132913,26.299999237060547,31.670000076293945,4.5437179980333955
ARQ,ARQ,ARQ,ARQ,NASDAQ,6.730000019073486,6.71999979019165,6.989999771118164,6.72 - 6.99,107871,107871,-2.604917978486432,2025-10-17 17:42:15.438751+00:00,2025-10-17 17:42:15.438752+00:00,281426.0,0.38330147179009755,3.3399999141693115,8.109999656677246,0.0
ARQQ,ARQQ,ARQQ,ARQQ,NASDAQ,40.19499969482422,37.849998474121094,40.819400787353516,37.85 - 40.82,818926,818926,1.6051524254039158,2025-10-17 17:42:15.439411+00:00,2025-10-17 17:42:15.439412+00:00,,,5.2170000076293945,62.0,0.0
ARQT,ARQT,ARQT,ARQT,NASDAQ,20.610000610351562,20.350000381469727,21.084999084472656,20.35 - 21.08,697894,697894,-1.434716591342662,2025-10-17 17:42:15.440035+00:00,2025-10-17 17:42:15.440036+00:00,1778523.0,0.39240088545382884,8.029999732971191,21.84000015258789,0.0
ARRY,ARRY,ARRY,ARRY,NASDAQ,8.795000076293945,8.510000228881836,9.020000457763672,8.51 - 9.02,2362265,2362265,0.3422673336692501,2025-10-17 17:42:15.440623+00:00,2025-10-17 17:42:15.440623+00:00,,,3.759999990463257,10.369999885559082,0.0
ARTL,ARTL,ARTL,ARTL,NASDAQ,4.019999980926514,4.010000228881836,4.039999961853027,4.01 - 4.04,4084,4084,0.24937036094549314,2025-10-17 17:42:15.441777+00:00,2025-10-17 17:42:15.441778+00:00,,,3.940000057220459,28.600000381469727,0.0
ARTNA,ARTNA,ARTNA,ARTNA,NASDAQ,33.47999954223633,33.31999969482422,33.70000076293945,33.32 - 33.70,4332,4332,-0.059702858996035446,2025-10-17 17:42:15.442468+00:00,2025-10-17 17:42:15.442469+00:00,29364.0,0.14752758479771147,29.450000762939453,36.66999816894531,3.632019165549774
ARTV,ARTV,ARTV,ARTV,NASDAQ,6.899600028991699,5.140100002288818,7.360000133514404,5.14 - 7.36,82597908,82597908,149.0830352527263,2025-10-17 17:42:15.443025+00:00,2025-10-17 17:42:15.443026+00:00,,,1.4700000286102295,15.489999771118164,0.0
ARTY,ARTY,ARTY,ARTY,NASDAQ,47.974998474121094,47.55500030517578,48.380001068115234,47.56 - 48.38,323306,323306,-0.7550717362735805,2025-10-17 17:42:15.443603+00:00,2025-10-17 17:42:15.443604+00:00,,,26.312999725341797,49.84000015258789,0.1459093324156326
ARX,ARX,ARX,ARX,NASDAQ,12.680000305175781,12.557499885559082,13.145000457763672,12.56 - 13.15,313239,313239,-3.427264320966824,2025-10-17 17:42:15.444516+00:00,2025-10-17 17:42:15.444517+00:00,,,12.557499885559082,31.18000030517578,0.0
ASA,ASA,ASA,ASA,NASDAQ,49.2400016784668,48.81999969482422,52.75,48.82 - 52.75,241735,241735,-7.547872267658535,2025-10-17 17:42:15.445321+00:00,2025-10-17 17:42:15.445322+00:00,,,19.3700008392334,53.7599983215332,0.1015434571397782
ASAN,ASAN,ASAN,ASAN,NASDAQ,13.864999771118164,13.720000267028809,14.024999618530273,13.72 - 14.02,1303938,1303938,-0.8226021093257344,2025-10-17 17:42:15.445897+00:00,2025-10-17 17:42:15.445898+00:00,4011902.0,0.3250174106944786,11.579999923706055,27.770000457763672,0.0
ASB,ASB,ASB,ASB,NASDAQ,24.440000534057617,24.100000381469727,24.56999969482422,24.10 - 24.57,752240,752240,1.3687263183409881,2025-10-17 17:42:15.446493+00:00,2025-10-17 17:42:15.446494+00:00,,,18.31999969482422,28.18000030517578,3.7643207033402564
ASBA,ASBA,ASBA,ASBA,NASDAQ,24.510000228881836,24.510000228881836,24.639999389648438,24.51 - 24.64,21893,21893,-0.4872063985934407,2025-10-17 17:42:15.447071+00:00,2025-10-17 17:42:15.447072+00:00,,,22.989999771118164,25.299999237060547,6.756425885498851
ASC,ASC,ASC,ASC,NASDAQ,11.529999732971191,11.079999923706055,11.5600004196167,11.08 - 11.56,192391,192391,2.8545913803325473,2025-10-17 17:42:15.447965+00:00,2025-10-17 17:42:15.447966+00:00,,,8.319999694824219,16.860000610351562,3.295750293153536
ASEA,ASEA,ASEA,ASEA,NASDAQ,17.200000762939453,17.124799728393555,17.209999084472656,17.12 - 17.21,24559,24559,0.5847975394087778,2025-10-17 17:42:15.448800+00:00,2025-10-17 17:42:15.448801+00:00,19448.0,1.2628033730974908,13.680000305175781,17.709999084472656,3.470930078598285
ASGI,ASGI,ASGI,ASGI,NASDAQ,20.920000076293945,20.850000381469727,21.200000762939453,20.85 - 21.20,121168,121168,-0.8060695830440053,2025-10-17 17:42:15.449686+00:00,2025-10-17 17:42:15.449687+00:00,,,16.649999618530273,21.788000106811523,11.663479880982178
ASH,ASH,ASH,ASH,NASDAQ,48.66999816894531,48.439998626708984,49.165000915527344,48.44 - 49.17,264924,264924,-0.5516969050675846,2025-10-17 17:42:15.450419+00:00,2025-10-17 17:42:15.450419+00:00,,,45.209999084472656,88.88999938964844,3.369632343743191
ASIA,ASIA,ASIA,ASIA,NASDAQ,33.91999816894531,33.7599983215332,33.91999816894531,33.76 - 33.92,684,684,-0.08248995844038806,2025-10-17 17:42:15.451188+00:00,2025-10-17 17:42:15.451189+00:00,,,22.700000762939453,34.720001220703125,0.4481132317370234
ASLE,ASLE,ASLE,ASLE,NASDAQ,7.28000020980835,7.230000019073486,7.53000020980835,7.23 - 7.53,116118,116118,-0.6821243440398997,2025-10-17 17:42:15.452233+00:00,2025-10-17 17:42:15.452234+00:00,462698.0,0.25095850857362684,4.940000057220459,9.119999885559082,0.0
ASLV,ASLV,ASLV,ASLV,NASDAQ,27.239999771118164,27.229999542236328,27.229999542236328,27.23 - 27.23,1074,1074,0.5537084447596213,2025-10-17 17:42:15.452866+00:00,2025-10-17 17:42:15.452867+00:00,,,21.860000610351562,27.829999923706055,0.0
ASM,ASM,ASM,ASM,NASDAQ,5.849999904632568,5.760000228881836,6.375999927520752,5.76 - 6.38,4804462,4804462,-9.722223959668995,2025-10-17 17:42:15.453591+00:00,2025-10-17 17:42:15.453593+00:00,5495368.0,0.8742748438321146,0.8500000238418579,6.670000076293945,0.0
ASMF,ASMF,ASMF,ASMF,NASDAQ,23.473400115966797,23.473400115966797,23.5,23.47 - 23.50,5445,5445,-0.4351887373879647,2025-10-17 17:42:15.454344+00:00,2025-10-17 17:42:15.454344+00:00,14003.0,0.38884524744697563,21.81999969482422,24.43000030517578,1.6827557918689326
ASMG,ASMG,ASMG,ASMG,NASDAQ,24.079999923706055,23.700000762939453,24.523700714111328,23.70 - 24.52,77965,77965,0.5008382463218262,2025-10-17 17:42:15.454962+00:00,2025-10-17 17:42:15.454963+00:00,312591.0,0.2494153702441849,8.930000305175781,26.06999969482422,0.0
ASML,ASML,ASML,ASML,NASDAQ,1021.7962036132812,1015.0,1032.7650146484375,1015.00 - 1032.77,1124574,1124574,0.21637880910002613,2025-10-17 17:42:15.455715+00:00,2025-10-17 17:42:15.455716+00:00,,,578.510009765625,1059.0,0.6996502800381983
ASND,ASND,ASND,ASND,NASDAQ,212.0,206.02000427246094,214.47000122070312,206.02 - 214.47,252716,252716,2.400618871664761,2025-10-17 17:42:15.456366+00:00,2025-10-17 17:42:15.456367+00:00,464845.0,0.5436564876464198,118.02999877929688,216.4499969482422,0.0
ASNS,ASNS,ASNS,ASNS,NASDAQ,0.49950000643730164,0.4810999929904938,0.5293999910354614,0.48 - 0.53,1053349,1053349,-6.8097026128629485,2025-10-17 17:42:15.456913+00:00,2025-10-17 17:42:15.456914+00:00,,,0.33000001311302185,1.7799999713897705,0.0
ASO,ASO,ASO,ASO,NASDAQ,50.88999938964844,50.54999923706055,52.470001220703125,50.55 - 52.47,1105866,1105866,-3.4528547266857292,2025-10-17 17:42:15.457471+00:00,2025-10-17 17:42:15.457472+00:00,,,33.34000015258789,61.25,0.9825113106637319
ASPI,ASPI,ASPI,ASPI,NASDAQ,9.976499557495117,9.869999885559082,11.270000457763672,9.87 - 11.27,10171568,10171568,-9.714937689683014,2025-10-17 17:42:15.458271+00:00,2025-10-17 17:42:15.458272+00:00,6342595.0,1.6036918642921392,3.640000104904175,14.489999771118164,0.0
ASPN,ASPN,ASPN,ASPN,NASDAQ,7.84499979019165,7.820000171661377,8.170000076293945,7.82 - 8.17,1113920,1113920,-5.595675161788946,2025-10-17 17:42:15.458837+00:00,2025-10-17 17:42:15.458838+00:00,,,4.159999847412109,25.479999542236328,0.0
ASPS,ASPS,ASPS,ASPS,NASDAQ,11.829999923706055,11.70009994506836,12.199999809265137,11.70 - 12.20,9333,9333,-1.8257283281867895,2025-10-17 17:42:15.459395+00:00,2025-10-17 17:42:15.459395+00:00,,,3.440000057220459,15.960000038146973,0.0
ASPSZ,ASPSZ,ASPSZ,ASPSZ,NASDAQ,0.6399999856948853,0.41999998688697815,0.6650000214576721,0.42 - 0.67,30255,30255,,2025-10-17 17:42:15.459998+00:00,2025-10-17 17:42:15.459999+00:00,,,0.41999998688697815,0.6650000214576721,0.0
ASRV,ASRV,ASRV,ASRV,NASDAQ,3.069999933242798,2.9600000381469727,3.309999942779541,2.96 - 3.31,26832,26832,0.6557370898096224,2025-10-17 17:42:15.461170+00:00,2025-10-17 17:42:15.461171+00:00,,,2.0299999713897705,3.4200000762939453,3.908794873270426
ASST,ASST,ASST,ASST,NASDAQ,0.8296999931335449,0.800000011920929,0.8999999761581421,0.80 - 0.90,25893000,25893000,-7.811109431878975,2025-10-17 17:42:15.461803+00:00,2025-10-17 17:42:15.461804+00:00,12859554.0,2.0135223974330683,0.33500000834465027,13.420000076293945,0.0
ASTL,ASTL,ASTL,ASTL,NASDAQ,3.7950000762939453,3.7121999263763428,3.9100000858306885,3.71 - 3.91,1016945,1016945,-2.5673916591080737,2025-10-17 17:42:15.462999+00:00,2025-10-17 17:42:15.463000+00:00,,,3.0199999809265137,12.140000343322754,3.952569090498791
ASTS,ASTS,ASTS,ASTS,NASDAQ,83.83999633789062,80.86000061035156,87.48999786376953,80.86 - 87.49,10862858,10862858,-6.3240264381110345,2025-10-17 17:42:15.463566+00:00,2025-10-17 17:42:15.463567+00:00,12237031.0,0.8877037248659417,17.5,102.79000091552734,0.0
ASTX,ASTX,ASTX,ASTX,NASDAQ,71.25499725341797,66.23999786376953,77.44499969482422,66.24 - 77.44,762077,762077,-12.965683567913677,2025-10-17 17:42:15.464188+00:00,2025-10-17 17:42:15.464189+00:00,720242.0,1.0580846437725098,15.029999732971191,107.79000091552734,0.0
ASX,ASX,ASX,ASX,NASDAQ,12.65999984741211,12.545000076293945,12.869999885559082,12.55 - 12.87,4772707,4772707,0.6359294450813223,2025-10-17 17:42:15.464779+00:00,2025-10-17 17:42:15.464780+00:00,7066594.0,0.6753900110859631,6.940000057220459,12.869999885559082,2.81200635300775
ASYS,ASYS,ASYS,ASYS,NASDAQ,7.550000190734863,7.449999809265137,7.84499979019165,7.45 - 7.84,92890,92890,-3.205128126752606,2025-10-17 17:42:15.465344+00:00,2025-10-17 17:42:15.465345+00:00,,,3.200000047683716,10.800000190734863,0.0
ATAI,ATAI,ATAI,ATAI,NASDAQ,5.900000095367432,5.380000114440918,6.010000228881836,5.38 - 6.01,19623659,19623659,7.6642349421917615,2025-10-17 17:42:15.466061+00:00,2025-10-17 17:42:15.466062+00:00,6232852.0,3.148423707156852,1.0399999618530273,6.300000190734863,0.0
ATAT,ATAT,ATAT,ATAT,NASDAQ,37.584999084472656,36.5,37.758399963378906,36.50 - 37.76,769003,769003,0.8451800988464098,2025-10-17 17:42:15.466633+00:00,2025-10-17 17:42:15.466634+00:00,,,21.5,40.38999938964844,1.1174671018510491
ATCH,ATCH,ATCH,ATCH,NASDAQ,0.3720000088214874,0.3671000003814697,0.3840000033378601,0.37 - 0.38,6688310,6688310,-1.8469654709828396,2025-10-17 17:42:15.467266+00:00,2025-10-17 17:42:15.467267+00:00,60261571.0,0.11098797938739433,0.13699999451637268,26.940000534057617,0.0
ATEC,ATEC,ATEC,ATEC,NASDAQ,14.699999809265137,14.050000190734863,14.720000267028809,14.05 - 14.72,841739,841739,3.085551005056346,2025-10-17 17:42:15.468532+00:00,2025-10-17 17:42:15.468533+00:00,,,5.079999923706055,16.700000762939453,0.0
ATEN,ATEN,ATEN,ATEN,NASDAQ,17.43000030517578,17.170000076293945,17.479999542236328,17.17 - 17.48,125345,125345,1.043480030004529,2025-10-17 17:42:15.469129+00:00,2025-10-17 17:42:15.469130+00:00,,,13.8100004196167,21.899999618530273,1.3769362925870563
ATEST,ATEST,ATEST,ATEST,NASDAQ,24.517200469970703,24.517200469970703,24.517200469970703,24.52 - 24.52,1000,1000,,2025-10-17 17:42:15.469734+00:00,2025-10-17 17:42:15.469735+00:00,,,24.517200469970703,24.517200469970703,0.0
ATEX,ATEX,ATEX,ATEX,NASDAQ,20.2450008392334,20.184999465942383,20.600000381469727,20.18 - 20.60,75181,75181,-2.5745901334639165,2025-10-17 17:42:15.470272+00:00,2025-10-17 17:42:15.470273+00:00,,,20.184999465942383,42.90999984741211,0.0
ATGL,ATGL,ATGL,ATGL,NASDAQ,21.17300033569336,21.17300033569336,22.25,21.17 - 22.25,582,582,-2.4285733120624413,2025-10-17 17:42:15.471257+00:00,2025-10-17 17:42:15.471258+00:00,5974.0,0.09742216270505524,5.579999923706055,57.31999969482422,0.0
ATHA,ATHA,ATHA,ATHA,NASDAQ,3.6700000762939453,3.640000104904175,3.700000047683716,3.64 - 3.70,17042,17042,0.273223776741721,2025-10-17 17:42:15.472134+00:00,2025-10-17 17:42:15.472135+00:00,27353.0,0.6230395203451176,2.200000047683716,8.260000228881836,0.0
ATHM,ATHM,ATHM,ATHM,NASDAQ,27.719999313354492,27.18000030517578,27.797000885009766,27.18 - 27.80,96605,96605,0.10833795131198237,2025-10-17 17:42:15.472891+00:00,2025-10-17 17:42:15.472893+00:00,272076.0,0.35506623149414135,23.389999389648438,32.70000076293945,4.148629251393854
ATHS,ATHS,ATHS,ATHS,NASDAQ,25.280000686645508,25.270000457763672,25.33989906311035,25.27 - 25.34,28759,28759,-0.23677768579750882,2025-10-17 17:42:15.473506+00:00,2025-10-17 17:42:15.473507+00:00,,,24.010000228881836,26.25,7.167721324300488
ATI,ATI,ATI,ATI,NASDAQ,79.51499938964844,79.51000213623047,81.0199966430664,79.51 - 81.02,554296,554296,-2.099238864108856,2025-10-17 17:42:15.474085+00:00,2025-10-17 17:42:15.474086+00:00,1839586.0,0.30131562210192947,39.22999954223633,96.19999694824219,0.0
ATII,ATII,ATII,ATII,NASDAQ,10.350000381469727,10.350000381469727,10.350000381469727,10.35 - 10.35,254,254,0.145141202393681,2025-10-17 17:42:15.474822+00:00,2025-10-17 17:42:15.474823+00:00,,,9.960000038146973,10.489999771118164,0.0
ATLCL,ATLCL,ATLCL,ATLCL,NASDAQ,24.797399520874023,24.780000686645508,24.799999237060547,24.78 - 24.80,1487,1487,0.029845119295842916,2025-10-17 17:42:15.475577+00:00,2025-10-17 17:42:15.475578+00:00,,,23.290000915527344,25.440000534057617,6.178067174787376
ATLCP,ATLCP,ATLCP,ATLCP,NASDAQ,24.045000076293945,23.559999465942383,24.199899673461914,23.56 - 24.20,4072,4072,0.39246737853324565,2025-10-17 17:42:15.476239+00:00,2025-10-17 17:42:15.476241+00:00,6937.0,0.5869972610638604,21.65999984741211,25.0,7.935121621734176
ATLN,ATLN,ATLN,ATLN,NASDAQ,3.0555999279022217,2.8499999046325684,3.0999999046325684,2.85 - 3.10,12219,12219,1.5149480924731413,2025-10-17 17:42:15.476964+00:00,2025-10-17 17:42:15.476965+00:00,63419.0,0.192670966114256,1.4500000476837158,7.96999979019165,0.0
ATLO,ATLO,ATLO,ATLO,NASDAQ,19.649999618530273,19.649999618530273,19.950000762939453,19.65 - 19.95,3644,3644,-0.15244251107871032,2025-10-17 17:42:15.477634+00:00,2025-10-17 17:42:15.477635+00:00,13530.0,0.26932742054693276,15.6899995803833,20.889999389648438,4.071246898374425
ATMP,ATMP,ATMP,ATMP,NASDAQ,27.329999923706055,27.28499984741211,27.350000381469727,27.28 - 27.35,31946,31946,-0.18261226659273194,2025-10-17 17:42:15.478693+00:00,2025-10-17 17:42:15.478694+00:00,,,25.65999984741211,32.09000015258789,5.232345422583106
ATMV,ATMV,ATMV,ATMV,NASDAQ,10.739999771118164,10.010000228881836,12.069999694824219,10.01 - 12.07,19861,19861,-6.608697642450748,2025-10-17 17:42:15.479319+00:00,2025-10-17 17:42:15.479320+00:00,,,9.989999771118164,42.0,0.0
ATNI,ATNI,ATNI,ATNI,NASDAQ,14.824999809265137,14.739999771118164,15.199999809265137,14.74 - 15.20,20590,20590,-1.5604289761204644,2025-10-17 17:42:15.480514+00:00,2025-10-17 17:42:15.480516+00:00,,,13.760000228881836,33.720001220703125,6.947723529522637
ATNM,ATNM,ATNM,ATNM,NASDAQ,1.4600000381469727,1.4550000429153442,1.48989999294281,1.46 - 1.49,90420,90420,0.0,2025-10-17 17:42:15.481068+00:00,2025-10-17 17:42:15.481069+00:00,,,1.0290000438690186,2.4100000858306885,0.0
ATO,ATO,ATO,ATO,NASDAQ,175.3489990234375,175.02999877929688,177.22999572753906,175.03 - 177.23,333161,333161,-0.5788944389728016,2025-10-17 17:42:15.481710+00:00,2025-10-17 17:42:15.481711+00:00,,,136.0500030517578,179.6999969482422,1.9846135531887787
ATOM,ATOM,ATOM,ATOM,NASDAQ,4.579999923706055,4.502500057220459,4.819900035858154,4.50 - 4.82,151955,151955,-3.375524370001509,2025-10-17 17:42:15.482365+00:00,2025-10-17 17:42:15.482366+00:00,,,3.059999942779541,17.549999237060547,0.0
ATOS,ATOS,ATOS,ATOS,NASDAQ,0.9840999841690063,0.9539999961853027,1.0298000574111938,0.95 - 1.03,1012115,1012115,-4.456309562691704,2025-10-17 17:42:15.482914+00:00,2025-10-17 17:42:15.482915+00:00,,,0.550000011920929,1.659999966621399,0.0
ATPC,ATPC,ATPC,ATPC,NASDAQ,1.159999966621399,1.1549999713897705,1.2100000381469727,1.15 - 1.21,43187,43187,-6.451616314521787,2025-10-17 17:42:15.483506+00:00,2025-10-17 17:42:15.483507+00:00,,,0.8999999761581421,2.930000066757202,0.0
ATRC,ATRC,ATRC,ATRC,NASDAQ,37.369998931884766,36.900001525878906,37.689998626708984,36.90 - 37.69,80491,80491,0.34907961213421956,2025-10-17 17:42:15.484312+00:00,2025-10-17 17:42:15.484313+00:00,,,27.639999389648438,43.11000061035156,0.0
ATRO,ATRO,ATRO,ATRO,NASDAQ,46.17499923706055,46.13999938964844,47.974998474121094,46.14 - 47.97,371282,371282,-3.601257273209884,2025-10-17 17:42:15.484893+00:00,2025-10-17 17:42:15.484894+00:00,,,14.130000114440918,49.959999084472656,0.0
ATS,ATS,ATS,ATS,NASDAQ,25.899999618530273,25.899999618530273,26.479999542236328,25.90 - 26.48,28348,28348,-2.190332076029453,2025-10-17 17:42:15.485475+00:00,2025-10-17 17:42:15.485476+00:00,,,20.899999618530273,33.130001068115234,0.0
ATXG,ATXG,ATXG,ATXG,NASDAQ,1.0099999904632568,0.9437000155448914,1.0099999904632568,0.94 - 1.01,146649,146649,0.9999990463256836,2025-10-17 17:42:15.486264+00:00,2025-10-17 17:42:15.486265+00:00,,,0.3610000014305115,1.8600000143051147,0.0
ATXS,ATXS,ATXS,ATXS,NASDAQ,11.989999771118164,11.829999923706055,12.038000106811523,11.83 - 12.04,1266388,1266388,-0.8271330041986911,2025-10-17 17:42:15.486936+00:00,2025-10-17 17:42:15.486936+00:00,1272498.0,0.9951984207440797,3.555000066757202,12.515000343322754,0.0
AUB,AUB,AUB,AUB,NASDAQ,33.709999084472656,32.97999954223633,33.779701232910156,32.98 - 33.78,445565,445565,2.4308697683675473,2025-10-17 17:42:15.487544+00:00,2025-10-17 17:42:15.487544+00:00,,,22.850000381469727,44.540000915527344,4.0344112635305205
AUDC,AUDC,AUDC,AUDC,NASDAQ,9.069999694824219,9.069999694824219,9.420499801635742,9.07 - 9.42,54228,54228,-2.5778809234721978,2025-10-17 17:42:15.488748+00:00,2025-10-17 17:42:15.488749+00:00,,,7.699999809265137,12.720000267028809,4.189636304142837
AUID,AUID,AUID,AUID,NASDAQ,2.3991000652313232,2.3299999237060547,2.5399999618530273,2.33 - 2.54,40083,40083,-3.26209488790193,2025-10-17 17:42:15.490033+00:00,2025-10-17 17:42:15.490034+00:00,,,2.200000047683716,9.583999633789062,0.0
AUMI,AUMI,AUMI,AUMI,NASDAQ,82.33760070800781,81.77999877929688,87.7699966430664,81.78 - 87.77,35780,35780,-8.667014435686653,2025-10-17 17:42:15.490767+00:00,2025-10-17 17:42:15.490768+00:00,,,33.68000030517578,90.55699920654297,0.7857892316955448
AUNA,AUNA,AUNA,AUNA,NASDAQ,6.320000171661377,6.320000171661377,6.449999809265137,6.32 - 6.45,7795,7795,-1.095456905896894,2025-10-17 17:42:15.491279+00:00,2025-10-17 17:42:15.491279+00:00,,,6.050000190734863,9.239999771118164,0.0
AUPH,AUPH,AUPH,AUPH,NASDAQ,11.59000015258789,11.302900314331055,11.65999984741211,11.30 - 11.66,491560,491560,0.3463200103244532,2025-10-17 17:42:15.491801+00:00,2025-10-17 17:42:15.491802+00:00,,,6.550000190734863,13.539999961853027,0.0
AURA,AURA,AURA,AURA,NASDAQ,5.800000190734863,5.679999828338623,6.195000171661377,5.68 - 6.20,315038,315038,-6.300482437486766,2025-10-17 17:42:15.492414+00:00,2025-10-17 17:42:15.492416+00:00,,,4.34499979019165,12.378000259399414,0.0
AUSF,AUSF,AUSF,AUSF,NASDAQ,45.278900146484375,45.04999923706055,45.349998474121094,45.05 - 45.35,31396,31396,0.46350222559275084,2025-10-17 17:42:15.493200+00:00,2025-10-17 17:42:15.493201+00:00,,,38.54999923706055,46.83000183105469,2.862260337170814
AUST,AUST,AUST,AUST,NASDAQ,2.4000000953674316,2.3559999465942383,2.7730000019073486,2.36 - 2.77,197702,197702,-11.764703304297399,2025-10-17 17:42:15.494014+00:00,2025-10-17 17:42:15.494015+00:00,,,1.0499999523162842,3.190000057220459,0.0
AUTL,AUTL,AUTL,AUTL,NASDAQ,1.5950000286102295,1.5800000429153442,1.672700047492981,1.58 - 1.67,1559981,1559981,-5.0595191423515775,2025-10-17 17:42:15.494655+00:00,2025-10-17 17:42:15.494656+00:00,,,1.1050000190734863,5.0,0.0
AUUD,AUUD,AUUD,AUUD,NASDAQ,1.75,1.600000023841858,1.8899999856948853,1.60 - 1.89,749273,749273,-15.458934471630434,2025-10-17 17:42:15.495311+00:00,2025-10-17 17:42:15.495312+00:00,,,1.600000023841858,14.602999687194824,0.0
AVA,AVA,AVA,AVA,NASDAQ,38.2599983215332,38.22999954223633,38.5,38.23 - 38.50,127915,127915,-0.3386326391822974,2025-10-17 17:42:15.495953+00:00,2025-10-17 17:42:15.495954+00:00,652705.0,0.195976742939,34.79999923706055,43.09000015258789,5.083638487525311
AVAH,AVAH,AVAH,AVAH,NASDAQ,10.029999732971191,9.8100004196167,10.039999961853027,9.81 - 10.04,700086,700086,0.4004000277224252,2025-10-17 17:42:15.496535+00:00,2025-10-17 17:42:15.496535+00:00,,,3.6700000762939453,10.039999961853027,0.0
AVAL,AVAL,AVAL,AVAL,NASDAQ,3.799999952316284,3.690000057220459,3.829900026321411,3.69 - 3.83,19379,19379,2.7027000903735274,2025-10-17 17:42:15.497113+00:00,2025-10-17 17:42:15.497125+00:00,,,1.9600000381469727,3.829900026321411,2.9210526682333278
AVBP,AVBP,AVBP,AVBP,NASDAQ,19.375,19.139999389648438,19.860000610351562,19.14 - 19.86,69829,69829,-1.2738853503184715,2025-10-17 17:42:15.497949+00:00,2025-10-17 17:42:15.497950+00:00,,,15.470000267028809,36.369998931884766,0.0
